timestamp,asset,direzione,esito,pnl_perc,hurst,kaufman,regime,cvd_proxy,vpin_proxy,atr_perc
2026-02-25T12:00,SOLUSD,LONG,WIN,3.99,0.6693482286256862,0.787,TRENDING,-136750.0,0.066,2.3153
2026-02-25T16:00,SOLUSD,SHORT,LOSS,-2.35,0.6675685722512856,0.991,TRENDING,-73848.0,0.092,2.3527
2026-02-25T20:00,SOLUSD,SHORT,LOSS,-2.64,0.6770728801487403,0.795,TRENDING,-112844.0,0.139,2.6397
2026-02-26T00:00,SOLUSD,SHORT,LOSS,-2.57,0.6578274075703796,0.791,TRENDING,-123239.0,0.135,2.5734
2026-02-26T04:00,SOLUSD,SHORT,LOSS,-2.64,0.6953780417754759,0.695,TRENDING,-122397.0,0.145,2.6394
2026-02-26T08:00,SOLUSD,SHORT,LOSS,-2.59,0.7358914208131049,0.612,TRENDING,-71611.0,0.182,2.5944
2026-02-26T12:00,SOLUSD,SHORT,WIN,4.45,0.7223058896101037,0.57,TRENDING,-144631.0,0.244,2.7418
2026-02-26T16:00,SOLUSD,SHORT,WIN,5.72,0.7183483105293326,0.446,TRENDING,-236380.0,0.266,2.8451
2026-02-26T20:00,SOLUSD,SHORT,WIN,5.06,0.7014502121257716,0.343,TRENDING,-223123.0,0.269,2.8034
2026-02-27T00:00,SOLUSD,SHORT,WIN,6.97,0.6994600723964016,0.378,TRENDING,-143768.0,0.221,2.8555
2026-02-27T04:00,SOLUSD,SHORT,WIN,9.78,0.7178478407757183,0.144,UNDEFINED,11558.0,0.25,2.8679
